,date,class,text
20,2023-05-09,0," A Petrobras informou que ""não são verídicas as informações que a companhia está discutindo parceria com o fundo Mubadala, o fundo soberano dos Emirados Árabes Unidos, para trocar as ações da refinaria de Mataripe, na Bahia, por ações da Braskem"". A estatal ainda nega conduzir estruturação de operação de venda no mercado privado e afirma que não participa de negociações citadas pela imprensa local. Segundo a Petrobras, ""todas as ações relacionadas à sua participação na Braskem exigem análise cuidadosa sob a perspectiva de gestão de portfólio e devem ser conduzidas com observância das práticas de governança e os procedimentos internos aplicáveis"". O Mubadala anunciou no mês passado o investimento de R$ 12 bilhões, nos próximos dez anos, na refinaria de Mataripe. A expectativa é produzir anualmente 1 bilhão de litros de ""diesel verde"" ou Hydrotreated Vegetable Oil (HVO), o que vai reduzir em até 80% as emissões de CO2 com a substituição do combustível fóssil. A nova planta vai utilizar a infraestrutura da Refinaria de Mataripe, como água, energia, vapor e o Terminal Madre de Deus (Temadre), adquirido com a unidade. Será construída uma unidade de geração de hidrogênio sustentável para o hidrotratamento dos combustíveis. A previsão é iniciar as obras já em janeiro de 2024."
21,2023-05-06,1," Investidores chegam para mais uma semana recheada de balanços do primeiro trimestre e dados da economia global. Bolsas de Nova York, que vinham da maior sequência de quedas desde fevereiro, conseguiram terminar o último pregão em alta. No radar, estiveram resultados corporativos e dados do payroll, que embora tenham saído acima do esperado, não assustaram Wall Street. O tom positivo contribuiu com o desempenho do Ibovespa, que subiu 2,91% no último pregão.  O Ibovespa, inclusive, conseguiu fechar a semana passada em alta, com ajuda do tom mais brando do comunicado do Copom. A expectativa é de que os juros comecem a cair a partir do próximo trimestre no Brasil. Nos Estados Unidos, o Federal Reserve sinalizou que deve parar de subir, mas descartou uma nova alta em junho. Dados de inflação que serão divulgados nesta semana devem ser peça importante para entender a dinâmica dos bancos centrais.  No Brasil, será divulgado o IPCA, na sexta-feira, 12, e nos Estados Unidos, o CPI, na quara-feira, 10. Outra peça importante nesse quebra-cabeça será a ata da última reunião do Copom, que será divulgada na terça-feira. 9. Terça-feira, 9 Quarta-feira, 10 Quinta-feira, 11 Sexta-feira, 12 Na agenda corporativa, analistas se preparam para mais uma semana agitada. O dia mais quente deverá ser quinta-feira, 11, para quando estão programados os resultados da Petrobras, JBS e B3. Segunda-feira, 8  Terça-feira, 9 Quarta-feira, 10 Quinta-feira, 11 Sexta-feira, 12"
22,2023-04-27,1," A Assembleia Geral Ordinária (AGO) dos acionistas da Petrobras aprovou nesta quinta-feira, 27, oito novos membros do conselho de administração (CA) da Petrobras. Isso inclui três nomes indicados pelo governo federal, representante da União, que tinham sido rejeitados por todas as instâncias de governança da estatal por não cumprirem os requisitos da Lei das Estatais (13.303). Ao todo [/grifar]foram aprovadas seis indicações do governo[/grifar]: Bruno Moretti, Pietro Mendes, Jean Paul Prates, Efrain Cruz, Sergio Rezende, Vitor Saback. Mendes também foi eleito presidente do colegiado com 53,49% dos votos, pouco mais do total dos votos da União (50,26%), ante 27,78% votos contrários. Destes conselheiros majoritários, só Prates, atual presidente da empresa, se declarou não independente da União. Também foram eleitos, com votos de acionistas minoritários, o empresário Juca Abdalla e o advogado Marcelo Gasparino, reconduzidos ao colegiado. Ambos foram eleitos com o maior número de votos, relativos a mais de 7 bilhões de ações ordinárias cada um. Completam o colegiado os três conselheiros eleitos fora do mecanismo de voto múltiplo e com mandato ativo: os advogados Francisco Petros e Marcelo Mesquita, também representantes dos minoritários, e a engenheira Rosângela Buzanelli, que representa os funcionários da Petrobras. Todos os 11 membros do conselho, agora reformado, têm mandato até meados de 2024, na próxima assembleia geral ordinária de acionistas. Entre os indicados pelo governo que foram aprovados na assembleia desta quinta-feira estão os secretários de Petróleo, Gás Natural e Biocombustíveis e executivo do Ministério de Minas e Energia (MME), Pietro Mendes e Efrain Cruz, além do dirigente do PSB Sergio Rezende, que foram considerados inelegíveis por todas as instâncias de governança da Petrobras. O trio foi reprovado pela área técnica da estatal, pelo Comitê de Pessoas (Cope) do conselho de administração e pelo pleno do colegiado devido às suas funções no governo federal e partidos políticos, que são vedados a indicados ao conselho pela Lei das Estatais (13.303) e pelo estatuto da Petrobras, respectivamente em função de conflito de interesses e falta da quarentena de 36 meses exigida de dirigentes partidários. Com isso, o governo Lula, por meio do MME chefiado por Alexandre Silveira (PSD), repetiu o governo Jair Bolsonaro (PL), passando por cima da Lei das Estatais, para alçar ao CA da Petrobras os candidatos vedados por lei. O governo, inclusive, alocou os votos da União, que perfazem 50,26% do total, nos seis eleitos, incluindo os reprovados, em detrimento de seus indicados considerados aptos pela empresa, Suzana Kahn e Eugênio Teixeira. Desta vez, foram necessários 5,2 milhões de votos (ações ordinárias) para eleger um conselheiro. Antes do resultado, quando o item da formação do conselho veio à baila na assembleia, o representante da União, o procurador da Fazenda Nacional Ivo Timbó, ratificou as indicações consideradas inelegíveis pela empresa, inclusive retirando três indicações adicionais feitas no mês passado sob o argumento de eventualmente substituir nomes problemáticos. Timbó também reforçou, por mais de uma vez, o caráter consultivo dos pareceres da governança da Petrobras, sob o argumento de que a assembleia, dominada pela União, é soberana nas decisões. A insistência nos nomes vedados por lei gerou protestos de acionistas, entre eles o representante de fundos de investimento advogado Daniel Alves, e o representante da Associação dos Engenheiros da Petrobras (Aepet), o engenheiro Fernando Teixeira. O presidente da assembleia, Francisco da Costa e Silva recomendou que o protesto fosse direcionado ao acionista majoritário, a União, presente na reunião. Os dois reclamantes acederam e disseram que fariam uma reclamação formal sobre o assunto."
23,2023-04-25,0," O governo brasileiro planeja seguir com a indicação de nomes que não foram aprovados nas auditorias internas da Petrobras para compor o conselho da estatal, segundo pessoas a par do assunto. O Ministério de Minas e Energia (MME) busca avaliar as consequências legais antes de avançar com os candidatos na assembleia de acionistas marcada para 27 de abril, disse uma das pessoas, que assim como as demais fontes ouvidas pela Bloomberg pediu para não ser identificada por se tratar de deliberações do governo. A Petrobras declinou pedido de comentário sobre o assunto. O ministério não respondeu imediatamente. Os investidores acompanham de perto a eleição do conselho e estão preocupados que o governo de Luiz Inácio Lula da Silva passe a minar as regras de governança interna da Petrobras para ter mais liberdade para intervir em suas decisões de negócios. Lula tem pressionado a Petrobras a perseguir metas que ele defendeu, como baixar o preço dos combustíveis e aumentar os investimentos em refino, que não são tão rentáveis quanto a produção de petróleo. Os três candidatos que o governo pretende apoiar são: Pietro Mendes, candidato à presidência do conselho de administração, considerado inelegível pela atual diretoria da Petrobras por causa de potencial conflito de interesses, segundo documento de 13 de abril; e Sérgio Rezende e o secretário executivo do ministério de MME Efrain Pereira da Cruz, considerados inelegíveis por ligações políticas recentes. O candidato Renato Galuppo, indicado de forma suplementar, também foi rejeitado pela Petrobras. Mendes é secretário de Petróleo, Gás Natural e Biocombustíveis do MME. A Comissão de Valores Mobiliários também considerou Mendes e Rezende inelegíveis. O governo passado, de Jair Bolsonaro, também indicou (e elegeu) membros do conselho que não passaram nas verificações internas de antecedentes, em um momento em que pressionava a Petrobras a conter os preços dos combustíveis. A decisão dos acionistas em uma assembleia é soberana no Brasil."
24,2023-04-13,0," O Conselho de Administração da Petrobras marcou para a sexta-feira, 14, uma reunião extraordinária para analisar mais indicações ao novo colegiado. Ainda resta ao Conselho atual avaliar seis nomes apontados como candidatos pela União e dois por minoritários. O Conselho deve se manifestar sobre todas essas indicações até 27 de abril, data da Assembleia Geral Ordinária (AGO), quando será eleito o novo Conselho com os nomes indicados pelo governo Lula. Até o momento, apurou o Broadcast (sistema de notícias em tempo real do Grupo Estado), três dos 11 nomes enviados pelo Ministério de Minas e Energia (MME) foram rejeitados pelo Comitê de Pessoas do Conselho. O Cope já havia rejeitado em março os nomes do secretário de Petróleo do MME, Pietro Mendes, e do físico e dirigente do PSB, Sergio Rezende, fato que foi ratificado pelo Conselho em reunião do dia 22 de março. No fim do mês, foi a vez do Cope rejeitar o secretário-executivo do MME, Efrain Cruz. A reprovação de Cruz, diz uma fonte, deve ser confirmada na íntegra do Conselho nesta sexta, já que Cruz ocupa cargo direto no governo federal e sua indicação é vedada pela Lei das Estatais (13.303), por configurar possível conflito de interesses. O caso é similar ao de Pietro Mendes, que acabou rejeitado pelo Conselho de Administração em votação apertada, pelo placar de quatro votos a três. No caso de Rezende, a vedação se deve à sua pretensa liderança partidária e foi reconhecida por unanimidade pelo atual Conselho da Petrobras. As reprovações não anulam automaticamente as indicações, porque o parecer do Cope tem caráter meramente consultivo e, historicamente, as decisões do corpo de acionistas se impõem. A situação dos três executivos ora rejeitados pela governança da Petrobras é semelhante à que ocorreu no governo Jair Bolsonaro (PL), quando as indicações do procurador-geral da Fazenda Nacional, Ricardo Soriano, e do então secretário especial da Casa Civil, Jonathas Assunção, foram reprovadas nas três primeiras instâncias do processo (governança interna, Cope e Conselho de Administração), e acabaram aprovadas ""na marra"", durante assembleia de acionistas, foro em que o governo tem a maioria de votos por representar a União, controladora da empresa. A dúvida agora é se o governo Lula terá a mesma postura do governo anterior, ignorando as recomendações dos comitês da estatal, ou se vai trocar a indicação de Cruz por um dos três nomes anunciados em caráter de reserva, acrescidos à lista inicial de oito nomes. São esses: Renato Campos Galuppo, Anelize Lenzi Ruas De Almeida e Evamar José dos Santos. Segundo fontes, apesar de terem continuado no Conselho, Ricardo Soriano e Jonathas Assunção tiveram processos abertos na Comissão de Valores Mobiliários (CVM), o que seria mais um problema para Mendes, Cruz e Rezende enfrentarem. Além de provavelmente entrarem na mira da CVM, Cruz e Mendes, ambos indicações do ministro de Minas e Energia, Alexandre Silveira, ainda terão que lidar com o presidente da Petrobras, Jean Paul Prates. Cruz é nome de confiança de Silveira, cuja relação com Prates nos bastidores não tem sido das melhores. O conflito começou justamente por divergências na lista de conselheiros e diretores para a estatal, e seguiu em outras pautas, como a política de desinvestimentos e a política de preços, assuntos sensíveis sobre os quais Silveira pressionou Prates a se posicionar, mesmo quando a diretoria anterior já tinha tomado decisões."
25,2023-04-08,0," O ministro da Fazenda, Fernando Haddad, disse que nem o Ministério de Minas e Energia (MME) nem a Petrobras apresentaram à pasta a nova política de preços de combustíveis e distribuição de dividendos da estatal. ""A gente vai se debruçar sobre uma proposta concreta"", afirmou à Folha de S.Paulo. A entrevista foi concedida na quinta-feira, mas publicada na edição de sábado do jornal. Nesta semana, causou ruído declarações do chefe do MME, Alexandre Silveira, sobre mudanças no Preço de Paridade de Importação (PPI) da Petrobras. A estatal teve de vir a público, por meio de comunicado à Comissão de Valores Mobiliários (CVM), dizer que não recebeu proposta do ministério. O Conselho de Administração também escreveu uma carta cobrando do órgão uma ""diretriz de preços"", conforme o Broadcast mostrou. ""O Ministério de Minas e Energia não apresentou um desenho claro para que pudéssemos discutir"", disse Haddad à Folha, emendando que qualquer assunto econômico será debatido quando as áreas correlatas tiverem uma proposta formal. ""No caso do saneamento, por exemplo, o Ministério das Cidades apresentou uma proposta. Conversamos com o setor privado, estados, municípios e chegamos a um decreto assinado ontem quarta-feira, dia 5 de março, que foi celebrado como uma coisa positiva para o setor de saneamento, mantendo o comprometimento de universalização para 2033, com uma flexibilidade maior que o decreto anterior"", exemplificou o ministro."
26,2023-04-07,0," A Petrobras anunciou na noite da quinta-feira, 6, um novo desenho para o organograma da empresa, aprovado pela diretoria executiva. Entre as mudanças está a criação da Diretoria de Transição Energética e Energias Renováveis. Além disso, há modificações nos nomes e atribuições das demais diretorias da empresa. Ao menos uma delas, de Inovação e Transformação Digital, será extinta e terá as funções repassada a outras duas para manter o número de diretorias em oito e não acarretar aumento de custos, informou a Petrobras. A mudança, que a Petrobras chamou de ""ajuste organizacional"", ainda será submetida ao Conselho de Administração da companhia para aprovação. Para a nova diretoria de Transição Energética e Renováveis, o presidente da Petrobras, Jean Paul Prates, formalizou a indicação de Maurício Tolmasquim, professor da Coppe-UFRJ e ex-presidente da Empresa de Pesquisa Energética no governo Dilma Rousseff. Em comunicado, a empresa informa que a pasta de Tolmasquim vai coordenar atividades de descarbonização, mudanças climáticas, novas tecnologias e sustentabilidade, e também vai incorporar as atividades comerciais de gás natural. O gás era alvo de disputas entre os novos diretores e sua ida para o guarda-chuva de Tolmasquim atesta a força do agora executivo na estatal e sua proximidade com Jean Paul Prates. No Brasil e no mundo, o gás natural é encarado como o combustível da transição e uma das chaves para o desenvolvimento econômico de curto prazo. Outras mudanças na estrutura organizacional da Petrobras envolvem a tradicional Diretoria de Desenvolvimento da Produção, ocupada por Carlos José do Nascimento Travassos, que vai acumular novas funções, sendo renomeada para Diretoria de Engenharia, Tecnologia e Inovação. A unidade vai incorporar o Centro de Pesquisas da Petrobras, o Cenpes, no Rio de Janeiro. Com isso, será extinta a diretoria de Inovação e Transformação Digital, até então chefiada por Carlos Augusto Barreto. As funções dessa diretoria serão distribuídas entre a diretoria de Travassos e a área a ser comandado por Clarice Copetti, que seguirá como diretora, mas de Assuntos Corporativos. Essa supressão é que abre espaço para a nova frente de transição energética e mantém o número de diretorias em oito. Copetti antes comandava a Diretoria de Relacionamento Institucional e Sustentabilidade, que será transformada na chamada Diretoria de Gestão Corporativa, também sob seu comando. A área vai administrar processos internos de gestão de pessoas, saúde, meio ambiente e segurança (SMS) e serviços compartilhados incorporando a estrutura de transformação digital e tecnologia de informação. Segundo a Petrobras, Barreto, cuja diretoria desaparece, vai seguir responsável pelos assuntos de Transformação Digital, mas sob Copetti. Já a atual Diretoria de Refino, Gás e Energia, chefiada por William França da Silva, será renomeada como Diretoria de Processos Industriais e Produtos, incluindo derivados do refino de petróleo, gás e biocomponentes. E a presente Diretoria de Comercialização e Logística, ocupada por Claudio Romeo Schlosser passa a ser denominada Diretoria de Logística, Comercialização e Mercados. A Diretoria Financeira e de Relacionamento com Investidores, ocupada por Sergio Caetano Leite, também passa a ser responsável pela área de Gestão de Portfólio que, portanto, será chave para o futuro do plano de desinvestimentos da companhia que, ao que tudo indica, deve minguar. Estão mantidas as diretorias de Exploração e Produção e Governança e Conformidade, esta última ocupada por Salvador Dahan até meados de maio. Finalmente, as gerências executivas de Comunicação e Marcas, Responsabilidade Social e Relacionamento Externo ficarão diretamente ligadas à presidência da empresa, respondendo diretamente a Prates."
27,2023-04-05,1," As ações da Petrobras (PETR3/ PETR4) chegaram a operar em queda de mais de 1% nesta quarta-feira, 4, após o ministro de Minas e Energia, Alexandre Silveira, confirmar que a empresa deverá alterar a sua política de preços, deixando a atual paridade de importação para adotar uma fórmula que leve em consideração os custos nacionais de produção de derivados. Os investidores temem que a mudança prejudique a lucratividade da estatal, e que tenha como consequência uma diminuição no pagamento de dividendos aos acionistas. “Tal alteração poderá se utilizar da robustez financeira construída ao longo dos últimos anos, bem como da possível diminuição da remuneração ao acionista via proventos para ser executada e mantida daqui para frente”, avaliam, em nota, os analistas da Ativa. No final do pregão as ações da estatal viraram para o positivo, e ajudaram a minimizar a queda do Ibovespa hoje. Em entrevista à GloboNews, o ministro classificou a política atual de preços ""como absurdo"". Durante a entrevista, ele afirmou que a medida deve provocar redução entre R$ 0,22 e R$ 0,25 no preço do litro do diesel. De acordo com o ministro, a companhia terá um colchão para lidar com movimentos mais voláteis por parte dos preços internacionais de petróleo. Veja também: Em meio a incertezas na Petrobras, outra estatal se torna a queridinha do mercado Em comunicado ao mercado, a Petrobras disse reafirmar ""seu compromisso com a prática de preços competitivos e em equilíbrio com o mercado nacional, ao mesmo tempo que evita o repasse imediato das volatilidades externas e da taxa de câmbio causadas por eventos conjunturais"". A empresa diz no entanto que não recebeu proposta do Ministério das Minas e Energia a respeito da alteração da Política de Preços. ""Quaisquer propostas de alteração da política de preços recebidas do acionista controlador serão comunicadas oportunamente ao mercado, e conduzidas pelos mecanismos habituais de governança interna da companhia."" Ainda no comunicado, a empresa diz que ajustes de preços de produtos são realizados no curso normal de seus negócios, pelo ""contínuo monitoramento dos mercados"". Esse monitoramento compreende, dentre outros procedimentos, a análise diária do comportamento de nossos preços relativamente às cotações internacionais, sua participação de mercado, dentre outras variáveis."
28,2023-04-05,0," Os dividendos robustos e a alta do petróleo colocaram as ações da Petrobras em evidência nos últimos anos. Mas incertezas sobre sua nova administração têm mantido investidores cautelosos em investir na companhia. De 14 recomendações colhidas pela plataforma TradeMap, apenas 4 são de compra. Enquanto a Petrobras se torna menos atrativa aos olhos do mercado, outra estatal tem ganhado a preferência de investidores: a Sabesp. De 13 analistas que cobrem a companhia paulista de saneamento, 11 deles têm recomendação de compra para a ação. O Itaú é o que está mais otimista, com upside de 50% para ação. Credit Suisse e BTG Pactual, que também recomendam a compra, veem pelo menos 20% de upside para a Sabesp. Uma eventual privatização, sondada desde os tempos do ex-governador João Dória, voltou a ganhar força no governo de Tarcísio de Freitas. Mais ainda que analistas vejam potencial de a operação ""destravar"" grande valor da companhia, a tese vai além da possibilidade de a empresa sair das mãos do Estado. Para analistas do BTG, ainda há muito espaço para a nova administração da Sabesp aumentar sua eficiência, mesmo sem uma privatização. ""Embora acreditemos que a privatização seja necessária para liberar todo o potencial da Sabesp, não achamos que depende totalmente dela. Com operações tão ineficientes, acreditamos que ainda há muito que pode ser feito, mesmo como estatal"", afirmaram em relatório.  Analistas do BTG estimam que a ineficiência da Sabesp seja de R$ 4,7 bilhões. A maior parte está na frente de custos, mas também há melhorias a se fazer do lado da receita, segundo o banco. Volumes abaixo do esperado, descontos tarifários e maior número de clientes beneficiados por tarifas sociais têm afetado o faturamento da companhia em R$ 1,9 bilhão, de acordo com o BTG. O banco espera que esse espaço diminua com o reajuste tarifário esperado para para maio, mas a maior expectativa esta na nova gestão, liderada pelo CEO André Salcedo. ""[Com Salcedo,] acreditamos que a empresa está no caminho certo para destravar muitas dessas melhorias operacionais"", afirmaram os analistas em relatório. Em entrevista recente à Exame, Salcedo reafirmou o compromisso em tornar a Sabesp mais eficiente. ""Esse é meu papel. A decisão sobre privatizar cabe a quem tem as ações."" Pelas contas do BTG, a companhia está sendo negociada próximo de 0,7x EV/RAB (valor de firma/ base de ativos regulados, na sigla em inglês). O banco avalia que, pelo nível de preço, o mercado não precifica nenhuma chance de privatização, embora esteja nos planos do atual governador Tarcísio de Freitas. Segundo o governador de São Paulo, o plano é privatizar a companhia já no próximo ano. No início do governo Doria, recordaram os analistas, a ação estava mais cara, chegando ao pico de 1,07x EV/RAB em dezembro de 2019. ""Olhando para o EV/RAB da empresa desde 2019, parece que o mercado se entusiasmou com o nome no início do mandato de Doria e no início do quadro de saneamento."" Veja mais:"
29,2023-04-03,1," As ADRs da Petrobras sobem mais de 3% no pré-mercado americano nesta segunda-feira, 3, com investidores reagindo ao corte de produção surpresa anunciado por membros da Organização dos Países Exportadores de Petróleo e Aliados (OPEP+) no fim de semana. A forte valorização da estatal deve contribuir com o desempenho do Ibovespa a partir das 10h, quando abre o mercado à vista da B3. A Petrobras, sozinha, representa cerca de 11% do principal índice da bolsa brasileira. O movimento das ADRs da Petrobras acompanha a valorização de todo o setor de petróleo neste início de semana. Na Europa, onde as bolsas já estão abertas, algumas das principais empresas do setor são negociadas em firme alta. Ações da BP e Shell sobem mais de 5% e 4%, respectivamente, na bolsa de Londres. O corte de produção é estimado em cerca de 1,16 milhão de barris por dia, o que eleva as reduções da OPEP+ para 3,66 milhões de barris por dia, segundo a Reuters. O volume, de acordo com os cálculos da agência de notícias,  é equivalente a 3,6% da demanda global. Os Estados Unidos classificaram o corte como desaconselhável."
30,2023-04-03,1," As ações da Petrobras (PETR4) subiram quase 5% nesta segunda-feira, 3, com investidores reagindo ao corte de produção surpresa anunciado por membros da Organização dos Países Exportadores de Petróleo e Aliados (OPEP+) no fim de semana.  Petrolíferas privadas sobem ainda mais, com PetroRio e 3R chegando a saltar mais de 4%. As altas ocorrem em linha com a apreciação do setor no mercado internacional. Exxon Mobil, Chevron, Shell e BP chegam a bater 5% de alta. Referência para as petrolíferas brasileiras, o petróleo brent sobe mais de 6% nesta manhã, sendo negociado próximo de US$ 85 por barril. O patamar é o mais alto desde o início de março. O corte de produção é estimado em cerca de 1,16 milhão de barris por dia, o que eleva as reduções da OPEP+ para 3,66 milhões de barris por dia, segundo a Reuters. O volume, de acordo com os cálculos da agência de notícias, é equivalente a 3,6% da demanda global. Os Estados Unidos classificaram o corte como desaconselhável."
31,2023-04-01,1," A diretoria-executiva da Petrobras (PETR4) aprovou nesta sexta-feira, 31, seis propostas para serem consideradas no Planejamento Estratégico. Para entrar no documento, que detalha os planos e passos da estatal para os próximos anos, essas propostas devem ser votadas pelo conselho de administração. As propostas são: ""Os investimentos necessários para assegurar a consecução dessas propostas devem ser financiados pelo fluxo de caixa operacional, em níveis equivalentes às companhias congêneres, e preferencialmente por meio de parcerias que nos permitam compartilhar riscos e expertise, e devem buscar o retorno do investimento, redução do custo de capital, fortalecimento da Petrobras como uma empresa de energia integrada, maximizando o valor da companhia e buscando o desenvolvimento do mercado brasileiro"", informa a nota. Veja também"
32,2023-03-29,0," No primeiro dia do mandato oficial de Jean Paul Prates e a nova diretoria, a Petrobras (PETR3/ PETR4) informou que o conselho de administração vai avaliar a nova solicitação do Ministério de Minas e Energia (MME) para que a nova diretoria avalie novamente as vendas de ativos. ""A nova administração da companhia irá analisar tal solicitação, de acordo com as suas regras internas de governança"", diz a empresa em comunicado. O ministro de Minas e Energia, Alexandre Silveira, solicitou, em 1º de março, que fosse avaliada a possibilidade de suspensão, pelo prazo de 90 dias, da venda de ativos em razão da reavaliação da Política Energética Nacional atualmente em curso e da instauração de nova composição do Conselho Nacional de Política Energética (CNPE). Em 17 de março, a diretoria executiva da estatal, ainda formada por indicações do governo Bolsonaro, respondeu afirmando que após estudo preliminar sobre os processos de desinvestimentos em curso não havia sido verificados fundamentos para suspensão dos contratos assinados. Com a entrada dos novos diretores, a expectativa é de que vendas como a refinaria Lubnor, no Ceará, e campos de produção no Rio Grande do Norte e Espírito Santos sejam efetivamente suspensas. Com informações da Agência Estado"
33,2023-03-28,1," Conselheiros e diretores executivos da Petrobras (PETR3/ PETR4) poderão receber mais neste ano. A companhia está propondo aos acionistas um aumento de 37% na remuneração global dos administradores, para R$ 54,26 milhões. O aumento da remuneração depende da aprovação dos acionistas na Assembleia Geral Ordinária (AGO), que acontece em 27 de abril. Segundo a empresa, esse valor é em decorrência, principalmente, do reajuste de 43,88% nos honorários mensais da diretoria executiva, que foi aprovado pelo conselho de administração. Esse reajuste ganhou aval dos conselheiros que estão de saída, sendo que Jean Paul Prates, Rosângela Buzanelli, Marcelo Gasparino e Francisco Petros se abstiveram de votar. A nova diretoria toma posse nesta quarta-feira, 29, com mandato até abril de 2025. O montante global proposto e referente à administração e diretoria também tem a ver com o aumento do provisionamento referente aos Programas de Remuneração Variável, por causa da perspectiva de melhores resultados da companhia, além de refletir a implantação da ajuda de custo e recomposição do auxílio moradia para os diretores executivos. Leia mais: De acordo com a empresa, esse reajuste de 43,88% nos honorários da diretoria em relação ao que foi aprovado na AGO, vem repor perdas salariais observadas desde 2013 em relação ao INPC, índice de inflação medido pelo IBGE. Caso o percentual seja aprovado, representa cerca de R$ 43 mil de reajuste no salário da alta cúpula da empresa. ""Ressalta-se que pesquisas de remuneração recentes que evidenciam que a remuneração total anual em 2022 do presidente e dos diretores executivos equivalem a  18,19% e 54,85%, respectivamente, do praticado pelo mercado"", diz a empresa em seu texto. A proposta sugere a fixação dos honorários mensais dos membros do conselho de administração e dos titulares do conselho fiscal em 10% da remuneração média mensal dos membros da diretoria, excluídos os valores relativos à licença remunerada
“férias” e benefícios. Além disso, acrescenta a possibilidade de pagamento de previdência complementar, o que não se tinha na proposta aprovada em 2022 . Para o comitê de auditoria a proposta é de fixação dos honorários mensais dos membros do comitê de auditoria e
do comitê de auditoria do conglomerado em 40% para o presidente do comitê e 30% para os demais membros, sempre tendo como referência a remuneração da diretoria executiva. Por fim, se propõe aos membros dos demais comitês de assessoramento do conselho de administração um honorário mensal correspondente a 30% da remuneração média mensal da diretoria executiva, também acrescentando a possibilidade de pagamento da previdência complementar. Veja também:"
34,2023-03-28,1," Os acionistas minoritários da Petrobras indicaram seis candidatos para concorrer às vagas nos conselhos de Administração e Fiscal da estatal. A eleição dos oito membros do Conselho de Administração e dos cinco integrantes do Conselho Fiscal será realizada na Assembleia Geral Ordinária marcada para o dia 27 de abril. Para o Conselho de Administração, foram indicados pelos acionistas minoritárias ordinaristas os nomes de José João Abdalla Filho, considerado um dos maiores investidores individuais da B3 (Bolsa de São Paulo), e Marcelo Gasparino da Silva, gestor de fundos de ações. Para o Conselho Fiscal, os ordinaristas indicaram a advogada Michele da Silva Gonsales Torres como titular e o contabilista Aloisio Macário Ferreira da Silva como suplente. Os acionistas minoritários preferencialistas indicaram para o Conselho Fiscal, por sua vez, o advogado João Vicente Machado como titular, e a especialista em marketing e planejamento estratégico Rochana Grossi Freire como suplente. De acordo com o estatuto da Petrobras, os ordinaristas têm direito a uma vaga e os preferencialistas a outra no Conselho Fiscal. A União, que é acionista majoritária na Petrobras, já havia encaminhado suas indicações aos dois conselhos."
35,2023-03-27,2," O Itaú Unibanco e o Bradesco possuem as marcas mais valiosas do Brasil, de acordo com levantamento da consultoria Interbrand. Em relação à pesquisa de 2022, os dois bancos viram o valor das marcas aumentar. Além disso, o Nubank estreou no ranking, na sétima posição. A Americanas, por sua vez, teve a maior queda no valor de marca no período. O Itaú tem a marca mais valiosa do País, avaliada em R$ 44,4 bilhões, crescimento de 9% em um ano, enquanto a do Bradesco é avaliada em R$ 28,6 bilhões, alta de 4%. As marcas de cerveja Skol e Brahma vêm em seguida, com valores de R$ 18,9 bilhões e R$ 13,3 bilhões. O Banco do Brasil completa o ""top 5"", com marca avaliada em R$ 10,3 bilhões. O ranking, que tem 25 marcas, teve uma estreia neste ano: o Nubank, que teve a marca avaliada em R$ 3,8 bilhões, à frente da Petrobras (R$ 3,5 bilhões) e do Magazine Luiza (R$ 3 bilhões). Do setor financeiro, também figuram no levantamento XP (12ª posição), Porto (16ª), Cielo (18ª), PagSeguro (22ª) e SulAmérica (24ª). Além dos nomes do setor financeiro, há uma grande presença de empresas de varejo e consumo no levantamento, e as varejistas foram as responsáveis pelas maiores movimentações. A marca da Americanas teve a maior queda em valor em relação ao último levantamento, com baixa de 53%, para R$ 844 milhões. A companhia ocupa a 19ª posição no ranking. No início deste ano, a Americanas revelou ao mercado um rombo contábil de R$ 20 bilhões, o que desencadeou uma crise que levou a empresa à recuperação judicial. O processo envolveu ainda uma disputa judicial com bancos e outros credores. O maior crescimento, porém, também foi de uma varejista: a marca da Renner viu seu valor aumentar 14% na comparação com o ano passado, para cerca de R$ 2 bilhões, o que a levou à 11ª posição no ranking. ""As marcas de maior crescimento do estudo foram as que souberam se adaptar as rápidas alterações comportamentais de seu público nesta era onde a rapidez e certeza da mudança dão forma ao novo normal"", disse em nota o CEO da Interbrand, Beto Almeida. Para compilar o ranking, que existe desde 2001, a Interbrand considera o desempenho financeiro e a percepção e influência das marcas junto aos consumidores, em metodologia desenvolvida em conjunto com a London School of Economics. Há também uma análise de força de marca. Neste ano, foram entrevistadas mais de 1,1 mil pessoas com mais de 15 anos de idade, pertencentes às classes A, B e C."
36,2023-03-23,1," O conselho de administração da Petrobras (PETR3 / PETR4) aprovou na noite de quarta-feira, 22, a nomeação dos indicados por Jean Paul Prates à diretoria executiva da estatal. Quatro deles foram escolhidos entre funcionários de carreira da empresa: Três vêm do mercado: O novo conselho é o próximo passo na transição da petroleira. Os nomes devem ir para aprovação dos acionistas na próxima assembleia, no dia 27 de abril. Veja  também:"
